player_id,player_name,position,team,season,age_sept1,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,ppr_points,scrimmage_yards
00-0029269,T.Benjamin,WR,SF,2021,31.67,5,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0
00-0029293,M.Jones,WR,DET,2019,29.47,13,0,0,0,0,0,2,0,0,67,51,655,8,164.5,655
00-0029293,M.Jones,WR,DET,2020,30.47,16,0,0,0,0,0,0,0,0,115,76,978,9,227.8,978
00-0029293,M.Jones,WR,JAX,2021,31.47,17,0,0,0,0,0,0,0,0,120,73,832,4,180.2,832
00-0029293,M.Jones,WR,JAX,2022,32.47,16,0,0,0,0,0,0,0,0,81,46,529,3,116.9,529
00-0029293,M.Jones,WR,DET,2023,33.47,4,0,0,0,0,0,0,0,0,10,5,35,0,6.5,35
00-0029293,M.Jones Jr.,WR,DET,2019,29.47,13,0,0,0,0,0,0,0,0,24,11,124,1,29.400000000000002,124
00-0029319,J.Bellamy,WR,NYJ,2019,30.29,5,0,0,0,0,0,0,0,0,3,2,20,0,4.0,20
00-0029492,J.Olawale,RB,DAL,2019,30.37,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0
00-0029567,N.Foles,QB,JAX,2019,30.62,4,77,117,736,3,2,4,23,0,0,0,0,0,37.74,23
00-0029567,N.Foles,QB,CHI,2020,31.62,9,202,312,1852,10,8,16,1,1,0,0,0,0,104.18,1
00-0029567,N.Foles,QB,CHI,2021,32.62,1,24,35,250,1,0,4,8,0,0,0,0,0,16.8,8
00-0029567,N.Foles,QB,IND,2022,33.62,2,25,42,225,0,4,2,8,0,0,0,0,0,1.7999999999999998,8
00-0029572,J.Wright,WR,CAR,2019,29.77,16,0,0,0,0,0,1,-7,0,58,28,296,0,56.900000000000006,289
00-0029587,R.Ellison,TE,NYG,2019,30.91,10,0,0,0,0,0,0,0,0,28,18,167,1,40.7,167
00-0029604,K.Cousins,QB,MIN,2019,31.04,15,307,444,3603,26,6,31,63,1,1,0,0,0,244.42000000000002,63
00-0029604,K.Cousins,QB,MIN,2020,32.04,16,349,516,4265,35,13,32,156,1,0,0,0,0,306.2,156
00-0029604,K.Cousins,QB,MIN,2021,33.04,16,372,561,4221,33,7,29,115,1,0,0,0,0,300.34000000000003,115
00-0029604,K.Cousins,QB,MIN,2022,34.04,17,424,643,4547,29,14,31,97,2,0,0,0,0,291.58,97
00-0029604,K.Cousins,QB,MIN,2023,35.04,8,216,311,2331,18,5,14,25,0,0,0,0,0,149.74,25
00-0029604,K.Cousins,QB,ATL,2024,36.04,14,303,453,3508,18,16,23,0,0,0,0,0,0,176.32,0
00-0029604,K.Cousins,QB,ATL,2025,37.04,10,166,269,1721,10,5,14,7,1,0,0,0,0,103.54,7
00-0029608,T.Hilton,WR,IND,2019,29.8,10,0,0,0,0,0,0,0,0,68,45,501,5,125.1,501
00-0029608,T.Hilton,WR,IND,2020,30.8,15,0,0,0,0,0,0,0,0,93,56,762,5,164.20000000000002,762
00-0029608,T.Hilton,WR,IND,2021,31.8,10,0,0,0,0,0,0,0,0,37,23,331,3,74.10000000000001,331
00-0029608,T.Hilton,WR,DAL,2022,32.8,3,0,0,0,0,0,0,0,0,10,7,121,0,19.1,121
00-0029615,L.Miller,RB,CHI,2020,29.35,1,0,0,0,0,0,0,0,0,2,2,6,0,2.6,6
00-0029623,A.Tanney,QB,NYG,2019,31.81,1,1,1,1,0,0,0,0,0,0,0,0,0,0.04,0
00-0029632,M.Sanu,WR,ATL,2019,30.03,15,0,0,0,0,0,3,11,0,71,51,448,2,108.9,459
00-0029632,M.Sanu,WR,DET,2020,31.03,7,0,0,0,0,0,1,3,0,24,17,187,1,44.0,190
00-0029632,M.Sanu,WR,SF,2021,32.03,8,0,0,0,0,0,0,0,0,24,15,177,0,32.7,177
00-0029632,M.Sanu Sr.,WR,NE,2019,30.03,15,0,0,0,0,0,0,0,0,18,8,72,0,15.2,72
00-0029664,J.Gordon,WR,NE,2019,28.39,11,0,1,0,0,1,1,1,0,47,27,426,1,73.7,427
00-0029664,J.Gordon,WR,KC,2021,30.39,9,0,0,0,0,0,0,0,0,14,5,32,1,14.200000000000001,32
00-0029664,J.Gordon,WR,TEN,2022,31.39,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0029665,R.Griffin,QB,BAL,2019,29.55,6,6,6,55,1,0,4,9,0,0,0,0,0,7.1000000000000005,9
00-0029665,R.Griffin,QB,BAL,2020,30.55,4,8,14,42,0,2,12,69,0,0,0,0,0,2.580000000000001,69
00-0029665,R.Griffin III,QB,BAL,2019,29.55,6,17,32,170,0,2,16,61,0,0,0,0,0,8.9,61
00-0029701,R.Tannehill,QB,TEN,2019,31.1,12,201,286,2742,22,6,43,185,4,0,0,0,0,224.18,185
00-0029701,R.Tannehill,QB,TEN,2020,32.1,16,315,481,3819,33,7,43,266,7,1,1,0,0,344.36,266
00-0029701,R.Tannehill,QB,TEN,2021,33.1,17,357,531,3734,21,14,55,270,7,0,0,0,0,268.36,270
00-0029701,R.Tannehill,QB,TEN,2022,34.1,12,212,325,2536,13,6,34,98,2,0,0,0,0,161.24,98
00-0029701,R.Tannehill,QB,TEN,2023,35.1,9,149,230,1616,4,7,17,74,1,1,0,0,0,80.03999999999999,74
00-0029738,D.Fells,TE,HOU,2019,33.36,15,0,0,0,0,0,0,0,0,48,34,341,7,110.10000000000001,341
00-0029738,D.Fells,TE,HOU,2020,34.36,12,0,0,0,0,0,0,0,0,28,21,312,4,76.2,312
00-0029738,D.Fells,TE,DET,2021,35.36,3,0,0,0,0,0,0,0,0,5,4,43,0,8.3,43
00-0029854,C.Anderson,RB,DET,2019,28.56,2,0,0,0,0,0,16,43,0,0,0,0,0,4.3,43
00-0029857,R.Griffin,QB,TB,2019,29.79,2,2,4,18,0,0,4,-1,0,0,0,0,0,0.62,-1
00-0030035,A.Thielen,WR,MIN,2019,29.03,10,0,0,0,0,0,4,6,1,48,30,418,6,114.4,424
00-0030035,A.Thielen,WR,MIN,2020,30.03,15,0,0,0,0,0,3,15,0,108,74,925,14,254.0,940
00-0030035,A.Thielen,WR,MIN,2021,31.03,13,0,0,0,0,0,1,2,0,95,67,726,10,199.8,728
00-0030035,A.Thielen,WR,MIN,2022,32.03,17,0,0,0,0,0,1,4,0,107,70,716,6,180.0,720
00-0030035,A.Thielen,WR,CAR,2023,33.03,17,0,0,0,0,0,1,6,0,137,103,1014,4,231.0,1020
00-0030035,A.Thielen,WR,CAR,2024,34.03,10,0,0,0,0,0,0,0,0,62,48,615,5,139.5,615
00-0030035,A.Thielen,WR,MIN,2025,35.03,14,0,0,0,0,0,0,0,0,35,19,186,0,39.6,186
00-0030061,Z.Ertz,TE,PHI,2019,28.81,15,0,0,0,0,0,0,0,0,135,88,916,6,215.6,916
00-0030061,Z.Ertz,TE,PHI,2020,29.81,11,0,0,0,0,0,0,0,0,72,36,335,1,77.5,335
00-0030061,Z.Ertz,TE,ARI,2021,30.81,17,0,0,0,0,0,1,4,0,112,74,763,5,180.70000000000002,767
00-0030061,Z.Ertz,TE,ARI,2022,31.81,10,0,0,0,0,0,0,0,0,69,47,406,4,115.60000000000001,406
00-0030061,Z.Ertz,TE,ARI,2023,32.81,7,0,0,0,0,0,0,0,0,43,27,187,1,51.7,187
00-0030061,Z.Ertz,TE,WAS,2024,33.81,17,0,0,0,0,0,0,0,0,91,66,654,7,177.4,654
00-0030061,Z.Ertz,TE,WAS,2025,34.81,13,0,0,0,0,0,0,0,0,72,50,504,4,126.4,504
00-0030068,M.Goodwin,WR,SF,2019,28.79,8,0,0,0,0,0,1,15,0,21,12,186,1,38.1,201
00-0030068,M.Goodwin,WR,CHI,2021,30.79,14,0,0,0,0,0,2,-1,0,40,20,313,1,57.2,312
00-0030068,M.Goodwin,WR,SEA,2022,31.79,13,0,0,0,0,0,2,5,0,42,27,387,4,90.2,392
00-0030068,M.Goodwin,WR,CLE,2023,32.79,10,0,0,0,0,0,4,33,0,13,4,67,0,14.0,100
00-0030085,K.Stills,WR,HOU,2019,27.36,13,0,0,0,0,0,0,0,0,55,40,561,4,120.1,561
00-0030085,K.Stills,WR,HOU,2020,28.36,7,0,0,0,0,0,0,0,0,19,11,144,1,31.400000000000002,144
00-0030085,K.Stills,WR,NO,2021,29.36,7,0,0,0,0,0,1,1,0,23,6,68,1,18.9,69
00-0030089,L.Willson,TE,SEA,2019,29.63,7,0,0,0,0,0,0,0,0,10,8,79,0,15.9,79
00-0030089,L.Willson,TE,BAL,2020,30.63,2,0,0,0,0,0,0,0,0,3,1,12,0,2.2,12
00-0030107,T.Riddick,RB,LV,2020,29.33,4,0,0,0,0,0,6,14,0,6,5,43,0,10.7,57
00-0030108,R.Griffin,TE,NYJ,2019,29.64,13,0,0,0,0,0,0,0,0,41,34,320,5,98.0,320
00-0030108,R.Griffin,TE,NYJ,2020,30.64,10,0,0,0,0,0,0,0,0,12,9,86,0,17.6,86
00-0030108,R.Griffin,TE,NYJ,2021,31.64,14,0,0,0,0,0,0,0,0,42,27,261,2,65.10000000000001,261
00-0030108,R.Griffin,TE,CHI,2022,32.64,10,0,0,0,0,0,0,0,0,8,4,26,0,6.6,26
00-0030147,R.Shepard,WR,NYG,2019,28.96,2,0,0,0,0,0,0,0,0,8,3,25,0,5.5,25
00-0030151,T.Bray,QB,CHI,2020,28.68,1,1,5,18,0,0,0,0,0,0,0,0,0,0.72,0
00-0030155,D.Harris,TE,CLE,2019,28.09,14,0,0,0,0,0,0,0,0,27,15,149,3,49.900000000000006,149
00-0030155,D.Harris,TE,CHI,2020,29.09,11,0,0,0,0,0,0,0,0,14,7,45,0,11.5,45
00-0030155,D.Harris,TE,ARI,2021,30.09,10,0,0,0,0,0,0,0,0,6,3,10,0,4.0,10
00-0030181,J.Doyle,TE,IND,2019,29.32,16,0,0,0,0,0,0,0,0,72,43,448,4,111.8,448
00-0030181,J.Doyle,TE,IND,2020,30.32,13,0,0,0,0,0,0,0,0,33,23,251,3,64.10000000000001,251
00-0030181,J.Doyle,TE,IND,2021,31.32,15,0,0,0,0,0,0,0,0,43,29,302,3,79.2,302
00-0030216,J.Hill,TE,NO,2019,29.28,14,0,0,0,0,0,0,0,0,35,25,226,3,65.6,226
00-0030216,J.Hill,TE,NO,2020,30.28,9,0,0,0,0,0,0,0,0,10,8,46,1,18.6,46
00-0030279,K.Allen,WR,LAC,2019,27.35,16,0,0,0,0,0,3,16,0,149,104,1199,6,261.5,1215
00-0030279,K.Allen,WR,LAC,2020,28.35,14,0,1,0,0,0,1,-1,0,147,100,992,8,245.1,991
00-0030279,K.Allen,WR,LAC,2021,29.35,16,0,1,0,0,0,0,0,0,157,106,1138,6,257.8,1138
00-0030279,K.Allen,WR,LAC,2022,30.35,10,0,0,0,0,0,1,8,0,89,66,752,4,164.0,760
00-0030279,K.Allen,WR,LAC,2023,31.35,13,1,2,49,1,0,2,6,0,150,108,1243,7,278.86,1249
00-0030279,K.Allen,WR,CHI,2024,32.35,15,0,1,0,0,1,0,0,0,121,70,744,7,184.4,744
00-0030279,K.Allen,WR,LAC,2025,33.35,17,0,0,0,0,0,0,0,0,122,81,777,4,182.7,777
00-0030288,R.Burkhead,RB,NE,2019,29.17,13,0,0,0,0,0,65,302,3,38,27,279,0,101.10000000000001,581
00-0030288,R.Burkhead,RB,NE,2020,30.17,10,0,0,0,0,0,67,274,3,33,25,192,3,107.6,466
00-0030288,R.Burkhead,RB,HOU,2021,31.17,15,0,1,0,0,0,122,427,3,32,25,186,0,104.3,613
00-0030288,R.Burkhead,RB,HOU,2022,32.17,15,0,1,0,0,0,26,80,0,51,37,204,1,71.4,284
00-0030300,J.Brown,WR,SEA,2019,29.65,10,0,0,0,0,0,0,0,0,28,16,220,2,48.0,220
00-0030404,C.Thompson,RB,WAS,2019,28.87,11,0,0,0,0,0,37,138,0,58,42,378,0,93.60000000000001,516
00-0030404,C.Thompson,RB,JAX,2020,29.87,6,0,0,0,0,0,7,20,0,23,20,146,1,42.6,166
00-0030414,S.Ware,RB,KC,2019,27.77,3,0,0,0,0,0,17,51,0,7,5,22,0,12.3,73
00-0030431,R.Woods,WR,LA,2019,27.39,15,0,0,0,0,0,17,115,1,139,90,1134,2,232.9,1249
00-0030431,R.Woods,WR,LA,2020,28.39,16,0,0,0,0,0,24,155,2,129,90,936,6,245.1,1091
00-0030431,R.Woods,WR,LA,2021,29.39,9,0,0,0,0,0,8,46,1,69,45,556,4,137.2,602
00-0030431,R.Woods,WR,TEN,2022,30.39,17,0,0,0,0,0,0,0,0,91,53,527,2,117.7,527
00-0030431,R.Woods,WR,HOU,2023,31.39,14,0,0,0,0,0,1,7,0,75,40,426,1,89.3,433
00-0030431,R.Woods,WR,HOU,2024,32.39,14,0,0,0,0,0,0,0,0,30,20,203,0,38.3,203
00-0030443,L.Toilolo,TE,SF,2019,28.09,3,0,0,0,0,0,0,0,0,2,2,10,0,3.0,10
00-0030443,L.Toilolo,TE,NYG,2020,29.09,7,0,0,0,0,0,0,0,0,6,5,46,0,9.6,46
00-0030456,G.Bernard,RB,CIN,2019,27.78,16,0,0,0,0,0,53,170,0,43,30,234,0,68.4,404
00-0030456,G.Bernard,RB,CIN,2020,28.78,16,0,0,0,0,0,124,416,3,59,47,355,3,158.10000000000002,771
00-0030456,G.Bernard,RB,TB,2021,29.78,10,0,0,0,0,0,8,58,0,29,23,123,3,59.1,181
00-0030456,G.Bernard,RB,TB,2022,30.78,4,0,0,0,0,0,8,28,0,2,2,-1,0,4.7,27
00-0030465,K.Barner,RB,ATL,2019,30.34,14,1,1,3,0,0,4,28,0,8,6,22,0,17.12,50
00-0030465,K.Barner,RB,TB,2020,31.34,5,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0030465,K.Barner,RB,TB,2021,32.34,3,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0
00-0030470,V.McDonald,TE,PIT,2019,29.22,14,0,0,0,0,0,1,2,0,55,38,273,3,83.5,275
00-0030470,V.McDonald,TE,PIT,2020,30.22,10,0,0,0,0,0,0,0,0,20,15,99,0,24.9,99
00-0030472,J.Reed,TE,SF,2020,30.16,10,0,0,0,0,0,0,0,0,46,26,231,4,73.1,231
00-0030496,L.Bell,RB,NYJ,2019,27.54,15,0,0,0,0,0,245,789,3,78,66,461,1,215.0,1250
00-0030496,L.Bell,RB,KC,2020,28.54,11,0,0,0,0,0,82,328,2,20,16,138,0,74.60000000000001,466
00-0030496,L.Bell,RB,BAL,2021,29.54,8,0,0,0,0,0,39,101,2,7,5,30,1,38.1,131
00-0030506,T.Kelce,TE,KC,2019,29.91,16,0,0,0,0,0,1,4,1,136,97,1229,5,254.3,1233
00-0030506,T.Kelce,TE,KC,2020,30.91,15,1,2,4,0,0,0,0,0,145,105,1416,11,312.76,1416
00-0030506,T.Kelce,TE,KC,2021,31.91,16,0,0,0,0,0,2,3,1,134,92,1125,9,262.8,1128
00-0030506,T.Kelce,TE,KC,2022,32.91,17,0,0,0,0,0,2,5,0,152,110,1338,12,316.3,1343
00-0030506,T.Kelce,TE,KC,2023,33.91,15,0,0,0,0,0,0,0,0,121,93,984,5,219.4,984
00-0030506,T.Kelce,TE,KC,2024,34.91,16,0,0,0,0,0,1,1,0,133,97,823,3,195.4,824
00-0030506,T.Kelce,TE,KC,2025,35.91,17,0,0,0,0,0,1,1,0,108,76,851,5,193.20000000000002,852
00-0030513,L.Murray,RB,NO,2019,29.62,16,0,0,0,0,0,146,637,5,43,34,235,1,157.2,872
00-0030513,L.Murray,RB,NO,2020,30.62,15,0,0,0,0,0,146,656,4,26,23,176,1,136.20000000000002,832
00-0030513,L.Murray,RB,BAL,2021,31.62,14,0,0,0,0,0,119,501,6,13,10,75,0,103.60000000000001,576
00-0030513,L.Murray,RB,DEN,2022,32.62,13,0,0,0,0,0,171,760,6,35,27,132,0,154.2,892
00-0030513,L.Murray,RB,BUF,2023,33.62,15,0,0,0,0,0,79,300,4,22,17,119,0,82.9,419
00-0030520,M.Glennon,QB,LV,2019,29.72,2,6,10,56,1,0,2,0,0,0,0,0,0,4.239999999999999,0
00-0030520,M.Glennon,QB,JAX,2020,30.72,5,111,179,1072,7,5,6,17,0,0,0,0,0,60.58,17
00-0030520,M.Glennon,QB,NYG,2021,31.72,6,90,167,790,4,10,7,33,1,0,0,0,0,30.9,33
00-0030525,T.Austin,WR,DAL,2019,29.46,14,0,0,0,0,0,6,47,1,24,13,177,1,47.4,224
00-0030525,T.Austin,WR,GB,2020,30.46,4,0,0,0,0,0,0,0,0,5,5,20,0,7.0,20
00-0030525,T.Austin,WR,JAX,2021,31.46,11,0,0,0,0,0,3,21,0,37,24,213,1,53.4,234
00-0030533,M.Barkley,QB,BUF,2019,28.98,2,27,51,359,0,3,2,-4,0,0,0,0,0,5.959999999999999,-4
00-0030533,M.Barkley,QB,BUF,2020,29.98,4,11,21,197,1,1,6,-6,0,0,0,0,0,9.28,-6
00-0030533,M.Barkley,QB,JAX,2023,32.98,1,0,0,0,0,0,3,-3,0,0,0,0,0,-0.30000000000000004,-3
00-0030549,T.Eifert,TE,CIN,2019,28.98,16,0,0,0,0,0,0,0,0,63,43,436,3,106.6,436
00-0030549,T.Eifert,TE,JAX,2020,29.98,15,0,0,0,0,0,0,0,0,60,36,349,2,82.9,349
00-0030564,D.Hopkins,WR,HOU,2019,27.24,15,1,2,6,1,1,2,18,0,150,104,1165,7,268.54,1183
00-0030564,D.Hopkins,WR,ARI,2020,28.24,16,0,0,0,0,0,1,1,0,160,115,1407,6,287.8,1408
00-0030564,D.Hopkins,WR,ARI,2021,29.24,10,0,0,0,0,0,0,0,0,64,42,572,8,147.20000000000002,572
00-0030564,D.Hopkins,WR,ARI,2022,30.24,9,0,0,0,0,0,0,0,0,96,64,717,3,151.7,717
00-0030564,D.Hopkins,WR,TEN,2023,31.24,17,0,1,0,0,0,2,9,0,137,75,1057,7,223.6,1066
00-0030564,D.Hopkins,WR,KC,2024,32.24,16,0,0,0,0,0,0,0,0,80,56,610,5,147.0,610
00-0030564,D.Hopkins,WR,BAL,2025,33.24,17,0,0,0,0,0,0,0,0,39,22,330,2,67.0,330
00-0030565,G.Smith,QB,SEA,2020,29.89,1,4,5,33,0,0,2,-2,0,0,0,0,0,1.12,-2
00-0030565,G.Smith,QB,SEA,2021,30.89,4,65,95,702,5,1,9,42,1,0,0,0,0,54.28,42
00-0030565,G.Smith,QB,SEA,2022,31.89,17,399,572,4282,30,11,68,366,1,0,0,0,0,303.88,366
00-0030565,G.Smith,QB,SEA,2023,32.89,15,323,499,3624,20,9,37,155,1,1,1,-2,0,227.26,153
00-0030565,G.Smith,QB,SEA,2024,33.89,17,407,578,4320,21,15,53,272,2,0,0,0,0,266.0,272
00-0030565,G.Smith,QB,LV,2025,34.89,15,302,448,3025,19,17,41,109,0,0,0,0,0,173.9,109
00-0030578,C.Patterson,RB,CHI,2019,28.46,16,0,0,0,0,0,17,103,0,17,11,83,0,35.6,186
00-0030578,C.Patterson,RB,CHI,2020,29.46,16,0,0,0,0,0,64,232,1,25,21,132,0,69.4,364
00-0030578,C.Patterson,RB,ATL,2021,30.46,16,0,1,0,0,0,153,618,6,69,52,548,5,234.60000000000002,1166
00-0030578,C.Patterson,RB,ATL,2022,31.46,13,0,0,0,0,0,144,695,8,31,21,122,0,154.70000000000002,817
00-0030578,C.Patterson,RB,ATL,2023,32.46,12,0,0,0,0,0,50,181,0,12,9,38,1,36.900000000000006,219
00-0030578,C.Patterson,RB,PIT,2024,33.46,13,0,0,0,0,0,32,135,0,14,12,80,1,37.5,215
00-0030663,W.Snead,WR,BAL,2019,26.87,16,0,0,0,0,0,1,2,0,24,17,238,2,53.0,240
00-0030663,W.Snead,WR,BAL,2020,27.87,13,0,0,0,0,0,0,0,0,48,33,432,3,94.2,432
00-0030663,W.Snead,WR,LV,2021,28.87,7,0,0,0,0,0,0,0,0,8,4,38,0,7.800000000000001,38
00-0030663,W.Snead,WR,SF,2023,30.87,2,0,0,0,0,0,0,0,0,3,2,14,0,3.4,14
00-0030663,W.Snead IV,WR,BAL,2019,26.87,16,0,0,0,0,0,1,0,0,22,14,101,3,42.1,101
00-0030669,A.Wilson,WR,MIA,2019,27.14,13,1,2,20,0,0,5,45,0,62,43,351,1,89.4,396
00-0030669,A.Wilson,WR,MIA,2021,29.14,10,0,1,0,0,0,4,17,0,39,25,213,0,48.0,230
00-0030670,B.Fowler,WR,NYG,2019,28.23,8,0,0,0,0,0,1,20,0,36,23,193,0,46.3,213
00-0030670,B.Fowler,WR,NO,2020,29.23,2,0,0,0,0,0,0,0,0,6,2,11,0,3.1,11
00-0030710,T.Burton,TE,CHI,2019,27.84,8,0,0,0,0,0,0,0,0,24,14,84,0,22.4,84
00-0030710,T.Burton,TE,IND,2020,28.84,12,0,0,0,0,0,2,3,2,47,28,250,3,83.3,253
00-0030711,D.Fluellen,RB,TEN,2019,27.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0030821,A.Hurns,WR,MIA,2019,27.8,14,0,0,0,0,0,0,0,0,47,32,416,2,83.6,416
00-0030874,D.Williams,RB,CHI,2021,29.41,12,0,0,0,0,0,40,164,2,23,16,103,1,60.7,267
00-0030874,D.Williams,RB,ATL,2022,30.41,1,0,0,0,0,0,2,2,0,0,0,0,0,0.2,2
00-0030874,D.Williams,RB,ARI,2023,31.41,3,0,0,0,0,0,11,43,0,2,2,12,0,7.5,55
00-0030874,Dam.Williams,RB,KC,2019,27.41,11,0,0,0,0,0,111,498,5,37,30,213,2,141.1,711
00-0031023,Q.Enunwa,WR,NYJ,2019,27.25,1,0,0,0,0,0,0,0,0,3,1,-4,0,0.6,-4
00-0031035,X.Grimble,TE,PIT,2019,26.94,2,0,0,0,0,0,0,0,0,3,1,3,0,1.3,3
00-0031045,C.Hyde,RB,HOU,2019,28.95,16,0,0,0,0,0,245,1070,6,16,10,42,0,153.2,1112
00-0031045,C.Hyde,RB,SEA,2020,29.95,10,0,0,0,0,0,81,356,4,20,16,93,0,84.9,449
00-0031045,C.Hyde,RB,JAX,2021,30.95,11,0,0,0,0,0,72,253,1,21,12,65,0,45.800000000000004,318
00-0031051,J.Brown,WR,BUF,2019,29.41,15,1,1,28,1,0,2,7,0,115,72,1060,6,219.82,1067
00-0031051,J.Brown,WR,BUF,2020,30.41,9,0,0,0,0,0,0,0,0,52,33,458,3,96.8,458
00-0031051,J.Brown,WR,JAX,2021,31.41,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0
00-0031051,J.Brown,WR,BUF,2022,32.41,2,0,0,0,0,0,0,0,0,2,1,42,1,11.2,42
00-0031060,D.Thomas,WR,BAL,2019,26.66,14,0,0,0,0,0,2,5,0,2,1,6,0,2.1,11
00-0031062,J.White,RB,NE,2019,27.58,15,1,1,35,0,0,67,263,1,95,72,645,5,202.2,908
00-0031062,J.White,RB,NE,2020,28.58,14,0,0,0,0,0,35,121,2,62,49,375,1,116.6,496
00-0031062,J.White,RB,NE,2021,29.58,3,0,0,0,0,0,10,38,1,14,12,94,0,31.200000000000003,132
00-0031068,R.Grant,WR,LV,2019,28.7,2,0,0,0,0,0,0,0,0,9,4,14,0,5.3999999999999995,14
00-0031076,D.Fales,QB,NYJ,2019,28.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0031166,S.Roberts,WR,BAL,2019,28.53,14,0,0,0,0,0,0,0,0,35,21,271,2,60.1,271
00-0031166,S.Roberts,WR,CAR,2020,29.53,3,0,0,0,0,0,0,0,0,6,4,31,0,7.1,31
00-0031167,S.Simonson,TE,NYG,2019,27.39,3,0,0,0,0,0,0,0,0,2,2,11,0,3.1,11
00-0031189,T.Jones,WR,NYG,2019,27.12,3,0,0,0,0,0,0,0,0,4,3,38,1,12.8,38
00-0031209,S.Perry,RB,BUF,2019,27.95,8,0,0,0,0,0,3,3,0,1,1,1,0,1.4,4
00-0031209,S.Perry,RB,TEN,2020,28.95,4,0,0,0,0,0,2,9,0,0,0,0,0,0.9,9
00-0031228,T.Gabriel,WR,CHI,2019,28.54,9,0,0,0,0,0,3,20,0,48,29,353,4,90.3,373
00-0031235,O.Beckham,WR,CLE,2019,26.82,16,1,2,20,0,0,3,10,0,127,71,954,3,186.20000000000002,964
00-0031235,O.Beckham,WR,CLE,2020,27.82,7,1,1,18,0,0,3,72,1,42,23,319,3,86.82,391
00-0031235,O.Beckham,WR,LA,2021,28.82,14,0,0,0,0,0,2,14,0,82,44,537,5,129.1,551
00-0031235,O.Beckham,WR,BAL,2023,30.82,14,0,0,0,0,0,0,0,0,64,35,565,3,107.50000000000001,565
00-0031235,O.Beckham,WR,MIA,2024,31.82,8,0,0,0,0,0,0,0,0,19,9,55,0,14.5,55
00-0031235,O.Beckham Jr.,WR,CLE,2019,26.82,16,0,0,0,0,0,0,0,0,6,3,81,1,17.1,81
00-0031235,O.Beckham Jr.,WR,CLE,2020,27.82,7,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0031236,B.Cooks,WR,LA,2019,25.94,14,0,0,0,0,0,6,52,0,72,42,583,2,117.5,635
00-0031236,B.Cooks,WR,HOU,2020,26.94,15,0,0,0,0,0,0,0,0,119,81,1150,6,232.0,1150
00-0031236,B.Cooks,WR,HOU,2021,27.94,16,0,0,0,0,0,2,21,0,134,90,1037,6,231.8,1058
00-0031236,B.Cooks,WR,HOU,2022,28.94,13,0,0,0,0,0,2,7,0,93,57,699,3,145.6,706
00-0031236,B.Cooks,WR,DAL,2023,29.94,16,0,0,0,0,0,5,35,0,81,54,657,8,173.2,692
00-0031236,B.Cooks,WR,DAL,2024,30.94,10,0,0,0,0,0,3,-3,0,54,26,259,3,69.6,256
00-0031236,B.Cooks,WR,NO,2025,31.94,13,0,0,0,0,0,0,0,0,36,24,279,0,51.900000000000006,279
00-0031237,T.Bridgewater,QB,NO,2019,26.81,9,133,196,1384,9,2,28,31,0,0,0,0,0,90.46000000000001,31
00-0031237,T.Bridgewater,QB,CAR,2020,27.81,15,340,492,3733,15,11,53,279,5,0,0,0,0,241.22,279
00-0031237,T.Bridgewater,QB,DEN,2021,28.81,14,285,426,3052,18,7,30,106,2,0,0,0,0,202.68,106
00-0031237,T.Bridgewater,QB,MIA,2022,29.81,5,49,79,683,4,4,3,27,0,0,0,0,0,38.02,27
00-0031237,T.Bridgewater,QB,DET,2023,30.81,1,0,0,0,0,0,2,-2,0,0,0,0,0,-0.2,-2
00-0031237,T.Bridgewater,QB,TB,2025,32.81,3,8,15,62,0,0,3,4,0,0,0,0,0,2.88,4
00-0031257,P.Richardson,WR,WAS,2019,27.39,10,0,0,0,0,0,1,0,0,42,28,245,2,64.5,245
00-0031260,L.Thomas,TE,DET,2019,28.17,15,0,0,0,0,0,0,0,0,28,16,173,1,39.3,173
00-0031260,L.Thomas,TE,WAS,2020,29.17,16,1,1,28,0,0,3,5,0,110,72,670,6,176.62,675
00-0031260,L.Thomas,TE,WAS,2021,30.17,5,0,0,0,0,0,0,0,0,25,18,196,3,53.6,196
00-0031260,L.Thomas,TE,WAS,2022,31.17,13,0,0,0,0,0,0,0,0,61,39,323,1,77.3,323
00-0031260,L.Thomas,TE,WAS,2023,32.17,16,0,0,0,0,0,1,2,0,78,55,496,4,126.8,498
00-0031273,C.Brate,TE,TB,2019,28.16,14,0,0,0,0,0,0,0,0,55,36,311,4,91.1,311
00-0031273,C.Brate,TE,TB,2020,29.16,13,0,0,0,0,0,0,0,0,34,28,282,2,68.2,282
00-0031273,C.Brate,TE,TB,2021,30.16,16,0,0,0,0,0,0,0,0,57,30,245,4,78.5,245
00-0031273,C.Brate,TE,TB,2022,31.16,9,0,0,0,0,0,0,0,0,38,20,174,0,37.4,174
