player_id,player_name,position,team,season,age_sept1,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,ppr_points,scrimmage_yards,birth_date
00-0034109,P.Lindsay,RB,HOU,2021,27.11,14,0,0,0.0,0,0.0,88,249.0,1,5,4,45.0,1,45.399998,294.0,1994-07-24
00-0034109,P.Lindsay,RB,IND,2022,28.11,3,0,0,0.0,0,0.0,15,49.0,0,8,6,19.0,0,14.799999,68.0,1994-07-24
00-0032417,P.Perkins,RB,DET,2019,24.79,3,0,0,0.0,0,0.0,12,29.0,0,1,1,9.0,0,4.8,38.0,1994-11-16
00-0038098,P.Strong,RB,NE,2022,23.73,4,0,0,0.0,0,0.0,10,100.0,1,7,7,42.0,0,27.2,142.0,1998-12-10
00-0038098,P.Strong,RB,CLE,2023,24.73,13,0,0,0.0,0,0.0,63,291.0,1,8,5,47.0,0,42.8,338.0,1998-12-10
00-0038098,P.Strong,RB,CLE,2024,25.73,11,0,0,0.0,0,0.0,26,108.0,0,22,14,104.0,0,35.2,212.0,1998-12-10
00-0035973,P.Taylor,RB,GB,2021,23.34,4,0,0,0.0,0,0.0,23,89.0,1,2,2,3.0,0,17.2,92.0,1998-04-29
00-0035973,P.Taylor,RB,GB,2022,24.34,4,0,0,0.0,0,0.0,10,31.0,0,1,1,17.0,0,5.8,48.0,1998-04-29
00-0035973,P.Taylor,RB,GB,2023,25.34,11,0,0,0.0,0,0.0,35,147.0,0,17,11,49.0,0,30.6,196.0,1998-04-29
00-0035973,P.Taylor,RB,SF,2024,26.34,5,0,0,0.0,0,0.0,39,183.0,1,11,3,25.0,0,29.8,208.0,1998-04-29
00-0035273,Q.Ollison,RB,ATL,2019,22.98,6,0,0,0.0,0,0.0,22,50.0,4,2,1,7.0,0,30.7,57.0,1996-09-08
00-0035273,Q.Ollison,RB,ATL,2020,23.98,1,0,0,0.0,0,0.0,1,3.0,0,0,0,0.0,0,0.3,3.0,1996-09-08
00-0035273,Q.Ollison,RB,ATL,2021,24.98,6,0,0,0.0,0,0.0,21,105.0,1,6,4,12.0,0,19.7,117.0,1996-09-08
00-0039796,R.Ali,RB,BAL,2024,23.54,4,0,0,0.0,0,0.0,10,31.0,0,2,0,0.0,0,3.1,31.0,2001-02-16
00-0035268,R.Armstead,RB,JAX,2019,22.84,14,0,0,0.0,0,0.0,35,108.0,0,24,14,144.0,2,51.199997,252.0,1996-10-30
00-0035268,R.Armstead,RB,JAX,2021,24.84,2,0,0,0.0,0,0.0,15,80.0,0,4,3,16.0,0,12.6,96.0,1996-10-30
00-0037429,R.Blackshear,RB,CAR,2022,24.24,10,0,0,0.0,0,0.0,23,77.0,3,12,10,93.0,0,45.0,170.0,1998-06-05
00-0037429,R.Blackshear,RB,CAR,2023,25.24,8,0,0,0.0,0,0.0,14,46.0,0,7,6,45.0,0,17.1,91.0,1998-06-05
00-0037429,R.Blackshear,RB,CAR,2024,26.24,3,0,0,0.0,0,0.0,15,80.0,0,0,0,0.0,0,8.0,80.0,1998-06-05
00-0034578,R.Bonnafon,RB,CAR,2019,23.66,8,0,0,0.0,0,0.0,16,116.0,1,9,6,57.0,0,29.3,173.0,1996-01-04
00-0034578,R.Bonnafon,RB,CAR,2020,24.66,2,0,0,0.0,0,0.0,12,69.0,0,2,2,18.0,1,16.7,87.0,1996-01-04
00-0034578,R.Bonnafon,RB,CAR,2021,25.66,1,0,0,0.0,0,0.0,1,4.0,0,2,2,12.0,0,3.6,16.0,1996-01-04
00-0034578,R.Bonnafon,RB,WAS,2022,26.66,1,0,0,0.0,0,0.0,3,8.0,0,0,0,0.0,0,0.8,8.0,1996-01-04
00-0030288,R.Burkhead,RB,NE,2019,29.17,14,0,0,0.0,0,0.0,68,306.0,3,41,30,311.0,0,107.7,617.0,1990-07-02
00-0030288,R.Burkhead,RB,NE,2020,30.17,10,0,0,0.0,0,0.0,67,274.0,3,33,25,192.0,3,107.6,466.0,1990-07-02
00-0030288,R.Burkhead,RB,HOU,2021,31.17,14,0,1,0.0,0,0.0,122,427.0,3,32,25,186.0,0,104.3,613.0,1990-07-02
00-0030288,R.Burkhead,RB,HOU,2022,32.17,15,0,1,0.0,0,0.0,26,80.0,0,51,37,204.0,1,71.4,284.0,1990-07-02
00-0039875,R.Davis,RB,BUF,2024,24.78,19,0,0,0.0,0,0.0,120,478.0,4,19,17,189.0,3,125.7,667.0,1999-11-20
00-0036139,R.Dowdle,RB,DAL,2020,22.22,2,0,0,0.0,0,0.0,7,24.0,0,0,0,0.0,0,2.4,24.0,1998-06-14
00-0036139,R.Dowdle,RB,DAL,2023,25.22,17,0,0,0.0,0,0.0,91,372.0,2,25,19,158.0,2,98.0,530.0,1998-06-14
00-0036139,R.Dowdle,RB,DAL,2024,26.22,16,0,0,0.0,0,0.0,235,1079.0,2,49,39,249.0,3,197.8,1328.0,1998-06-14
00-0034838,R.Freeman,RB,DEN,2019,23.52,16,0,0,0.0,0,0.0,132,496.0,3,50,43,256.0,1,142.2,752.0,1996-02-24
00-0034838,R.Freeman,RB,DEN,2020,24.52,11,0,0,0.0,0,0.0,35,170.0,0,13,12,81.0,0,37.1,251.0,1996-02-24
00-0034838,R.Freeman,RB,CAR,2021,25.52,11,0,0,0.0,0,0.0,56,169.0,0,16,10,77.0,0,34.600002,246.0,1996-02-24
00-0034838,R.Freeman,RB,HOU,2022,26.52,4,0,0,0.0,0,0.0,41,117.0,0,8,6,33.0,0,19.0,150.0,1996-02-24
00-0034838,R.Freeman,RB,LA,2023,27.52,9,0,0,0.0,0,0.0,77,319.0,2,2,1,13.0,0,46.2,332.0,1996-02-24
00-0039021,R.Johnson,RB,CHI,2023,22.59,15,0,0,0.0,0,0.0,81,352.0,2,40,34,209.0,0,102.1,561.0,2001-01-31
00-0039021,R.Johnson,RB,CHI,2024,23.59,12,0,0,0.0,0,0.0,55,150.0,6,20,16,104.0,0,77.4,254.0,2001-01-31
00-0034816,R.Jones,RB,TB,2019,22.08,16,0,0,0.0,0,0.0,172,724.0,6,40,31,309.0,0,166.3,1033.0,1997-08-03
00-0034816,R.Jones,RB,TB,2020,23.08,17,0,0,0.0,0,0.0,227,1117.0,7,44,28,165.0,1,200.2,1282.0,1997-08-03
00-0034816,R.Jones,RB,TB,2021,24.08,15,0,0,0.0,0,0.0,101,428.0,4,13,10,64.0,0,79.2,492.0,1997-08-03
00-0034816,R.Jones,RB,KC,2022,25.08,6,0,0,0.0,0,0.0,18,70.0,1,1,1,22.0,0,16.2,92.0,1997-08-03
00-0031687,R.Mostert,RB,SF,2019,27.4,18,0,0,0.0,0,0.0,190,1108.0,13,25,17,188.0,2,234.59999,1296.0,1992-04-09
00-0031687,R.Mostert,RB,SF,2020,28.4,8,0,0,0.0,0,0.0,104,521.0,2,19,16,156.0,1,99.700005,677.0,1992-04-09
00-0031687,R.Mostert,RB,SF,2021,29.4,1,0,0,0.0,0,0.0,2,20.0,0,0,0,0.0,0,2.0,20.0,1992-04-09
00-0031687,R.Mostert,RB,MIA,2022,30.4,16,0,0,0.0,0,0.0,181,891.0,3,42,31,202.0,2,168.3,1093.0,1992-04-09
00-0031687,R.Mostert,RB,MIA,2023,31.4,16,0,0,0.0,0,0.0,217,1045.0,18,34,26,172.0,3,271.7,1217.0,1992-04-09
00-0031687,R.Mostert,RB,MIA,2024,32.4,12,0,0,0.0,0,0.0,85,278.0,2,23,19,161.0,0,70.9,439.0,1992-04-09
00-0034597,R.Nall,RB,CHI,2019,23.68,1,0,0,0.0,0,0.0,2,8.0,0,0,0,0.0,0,0.8,8.0,1995-12-27
00-0034597,R.Nall,RB,CHI,2020,24.68,7,0,0,0.0,0,0.0,4,0.0,0,9,8,67.0,1,20.699999,67.0,1995-12-27
00-0034597,R.Nall,RB,CHI,2021,25.68,2,0,0,0.0,0,0.0,1,4.0,0,1,1,4.0,0,1.8,8.0,1995-12-27
00-0034750,R.Penny,RB,SEA,2019,23.58,9,0,0,0.0,0,0.0,65,370.0,3,11,8,83.0,1,75.3,453.0,1996-02-02
00-0034750,R.Penny,RB,SEA,2020,24.58,3,0,0,0.0,0,0.0,11,34.0,0,0,0,0.0,0,3.4,34.0,1996-02-02
00-0034750,R.Penny,RB,SEA,2021,25.58,10,0,0,0.0,0,0.0,119,749.0,6,8,6,48.0,0,121.7,797.0,1996-02-02
00-0034750,R.Penny,RB,SEA,2022,26.58,5,0,0,0.0,0,0.0,57,346.0,2,5,4,16.0,0,52.2,362.0,1996-02-02
00-0034750,R.Penny,RB,PHI,2023,27.58,3,0,0,0.0,0,0.0,11,33.0,0,1,1,5.0,0,4.8,38.0,1996-02-02
00-0037557,R.Rivers,RB,LA,2022,23.59,2,0,0,0.0,0,0.0,9,21.0,0,5,5,29.0,0,10.0,50.0,1999-01-31
00-0037557,R.Rivers,RB,LA,2023,24.59,8,0,0,0.0,0,0.0,35,138.0,0,8,8,57.0,0,27.5,195.0,1999-01-31
00-0037557,R.Rivers,RB,LA,2024,25.59,6,0,0,0.0,0,0.0,25,107.0,0,6,5,34.0,0,19.1,141.0,1999-01-31
00-0035957,R.Smith,RB,CAR,2020,24.51,7,0,0,0.0,0,0.0,41,156.0,1,11,9,59.0,0,36.5,215.0,1996-02-28
00-0035957,R.Smith,RB,CAR,2021,25.51,1,0,0,0.0,0,0.0,0,0.0,0,5,5,48.0,0,9.8,48.0,1996-02-28
00-0036875,R.Stevenson,RB,NE,2021,23.52,13,0,0,0.0,0,0.0,141,633.0,5,22,18,156.0,0,124.9,789.0,1998-02-23
00-0036875,R.Stevenson,RB,NE,2022,24.52,17,0,0,0.0,0,0.0,210,1040.0,5,88,69,421.0,1,249.09999,1461.0,1998-02-23
00-0036875,R.Stevenson,RB,NE,2023,25.52,12,0,0,0.0,0,0.0,156,619.0,4,51,38,238.0,0,145.7,857.0,1998-02-23
00-0036875,R.Stevenson,RB,NE,2024,26.52,15,0,0,0.0,0,0.0,207,801.0,7,41,33,168.0,1,175.9,969.0,1998-02-23
00-0037256,R.White,RB,TB,2022,23.64,17,0,0,0.0,0,0.0,136,522.0,1,64,54,326.0,2,152.8,848.0,1999-01-12
00-0037256,R.White,RB,TB,2023,24.64,19,0,0,0.0,0,0.0,299,1117.0,6,78,69,588.0,4,295.5,1705.0,1999-01-12
00-0037256,R.White,RB,TB,2024,25.64,16,0,0,0.0,0,0.0,145,614.0,3,59,53,407.0,6,203.1,1021.0,1999-01-12
00-0036020,S.Ahmed,RB,MIA,2020,21.67,6,0,0,0.0,0,0.0,75,319.0,3,14,11,61.0,0,69.0,380.0,1998-12-29
00-0036020,S.Ahmed,RB,MIA,2021,22.67,11,0,0,0.0,0,0.0,54,149.0,0,19,12,117.0,0,38.6,266.0,1998-12-29
00-0036020,S.Ahmed,RB,MIA,2022,23.67,7,0,0,0.0,0,0.0,17,67.0,1,6,4,53.0,0,22.0,120.0,1998-12-29
00-0036020,S.Ahmed,RB,MIA,2023,24.67,7,0,0,0.0,0,0.0,22,61.0,1,23,16,88.0,1,42.9,149.0,1998-12-29
00-0034844,S.Barkley,RB,NYG,2019,22.56,13,0,0,0.0,0,0.0,217,1003.0,6,73,52,438.0,2,244.1,1441.0,1997-02-09
00-0034844,S.Barkley,RB,NYG,2020,23.56,2,0,0,0.0,0,0.0,19,34.0,0,9,6,60.0,0,15.400001,94.0,1997-02-09
00-0034844,S.Barkley,RB,NYG,2021,24.56,13,0,0,0.0,0,0.0,162,593.0,2,57,41,263.0,2,148.6,856.0,1997-02-09
00-0034844,S.Barkley,RB,NYG,2022,25.56,18,0,0,0.0,0,0.0,313,1426.0,12,85,64,415.0,0,322.1,1841.0,1997-02-09
00-0034844,S.Barkley,RB,NYG,2023,26.56,14,0,0,0.0,0,0.0,247,962.0,6,60,41,280.0,4,223.2,1242.0,1997-02-09
00-0034844,S.Barkley,RB,PHI,2024,27.56,20,0,0,0.0,0,0.0,436,2504.0,18,58,46,353.0,2,455.7,2857.0,1997-02-09
00-0036543,S.Brown,RB,CAR,2022,23.8,2,0,0,0.0,0,0.0,9,43.0,0,4,2,10.0,0,7.3,53.0,1998-11-13
00-0037265,S.Conner,RB,JAX,2022,22.08,5,0,0,0.0,0,0.0,12,42.0,1,0,0,0.0,0,10.2,42.0,2000-08-01
00-0037509,S.McCormick,RB,LV,2024,23.98,4,0,0,0.0,0,0.0,39,183.0,0,7,6,29.0,0,27.2,212.0,2000-09-10
00-0034845,S.Michel,RB,NE,2019,24.54,17,0,0,0.0,0,0.0,261,973.0,7,22,14,103.0,0,161.6,1076.0,1995-02-17
00-0034845,S.Michel,RB,NE,2020,25.54,8,0,0,0.0,0,0.0,79,449.0,1,9,7,114.0,1,75.3,563.0,1995-02-17
00-0034845,S.Michel,RB,LA,2021,26.54,21,0,0,0.0,0,0.0,234,925.0,4,37,24,120.0,1,156.5,1045.0,1995-02-17
00-0034845,S.Michel,RB,LAC,2022,27.54,10,0,0,0.0,0,0.0,36,106.0,0,13,9,53.0,0,24.9,159.0,1995-02-17
00-0033526,S.Perine,RB,MIA,2019,23.96,1,0,0,0.0,0,0.0,5,16.0,0,0,0,0.0,0,1.6,16.0,1995-09-16
00-0033526,S.Perine,RB,CIN,2020,24.96,11,0,0,0.0,0,0.0,63,301.0,3,12,11,66.0,0,65.7,367.0,1995-09-16
00-0033526,S.Perine,RB,CIN,2021,25.96,19,0,0,0.0,0,0.0,58,248.0,1,38,31,243.0,2,98.1,491.0,1995-09-16
00-0033526,S.Perine,RB,CIN,2022,26.96,19,0,0,0.0,0,0.0,109,452.0,3,61,46,322.0,4,165.4,774.0,1995-09-16
00-0033526,S.Perine,RB,DEN,2023,27.96,17,0,0,0.0,0,0.0,53,238.0,1,56,50,455.0,0,121.3,693.0,1995-09-16
00-0033526,S.Perine,RB,KC,2024,28.96,20,0,0,0.0,0,0.0,21,100.0,1,38,29,339.0,1,84.9,439.0,1995-09-16
00-0031209,S.Perry,RB,BUF,2019,27.95,1,0,0,0.0,0,0.0,3,3.0,0,1,1,1.0,0,1.4,4.0,1991-09-19
00-0031209,S.Perry,RB,TEN,2020,28.95,1,0,0,0.0,0,0.0,2,9.0,0,0,0,0.0,0,0.9,9.0,1991-09-19
00-0036069,S.Phillips,RB,HOU,2020,22.9,1,0,0,0.0,0,0.0,2,9.0,0,1,1,7.0,0,2.6,16.0,1997-10-06
00-0036069,S.Phillips,RB,HOU,2021,23.9,2,0,0,0.0,0,0.0,6,13.0,0,3,2,9.0,0,4.2,22.0,1997-10-06
00-0038951,S.Tucker,RB,TB,2023,21.85,3,0,0,0.0,0,0.0,15,23.0,0,2,2,9.0,0,5.2000003,32.0,2001-10-25
00-0038951,S.Tucker,RB,TB,2024,22.85,11,0,0,0.0,0,0.0,50,308.0,2,12,9,109.0,1,68.7,417.0,2001-10-25
00-0039364,S.Vaki,RB,DET,2024,23.09,4,0,0,0.0,0,0.0,6,14.0,0,3,3,37.0,0,8.1,51.0,2001-07-30
00-0030414,S.Ware,RB,KC,2019,27.77,3,0,0,0.0,0,0.0,17,51.0,0,7,5,22.0,0,12.299999,73.0,1991-11-23
00-0037263,T.Allgeier,RB,ATL,2022,22.38,16,0,0,0.0,0,0.0,210,1035.0,3,17,16,139.0,1,159.4,1174.0,2000-04-15
00-0037263,T.Allgeier,RB,ATL,2023,23.38,17,0,0,0.0,0,0.0,186,683.0,4,23,18,193.0,1,137.6,876.0,2000-04-15
00-0037263,T.Allgeier,RB,ATL,2024,24.38,17,0,0,0.0,0,0.0,137,644.0,3,13,13,88.0,0,106.2,732.0,2000-04-15
00-0037085,T.Badie,RB,DEN,2022,23.57,1,0,0,0.0,0,0.0,1,0.0,0,1,1,24.0,1,9.4,24.0,1999-02-07
00-0037085,T.Badie,RB,DEN,2024,25.57,4,0,0,0.0,0,0.0,13,94.0,0,3,3,-2.0,0,10.2,92.0,1999-02-07
00-0039921,T.Benson,RB,ARI,2024,22.11,12,0,0,0.0,0,0.0,63,291.0,1,6,6,59.0,0,47.0,350.0,2002-07-23
00-0038555,T.Bigsby,RB,JAX,2023,22.01,13,0,0,0.0,0,0.0,50,132.0,2,4,1,6.0,0,24.8,138.0,2001-08-30
00-0038555,T.Bigsby,RB,JAX,2023,21.01,13,0,0,0.0,0,0.0,50,132.0,2,4,1,6.0,0,24.8,138.0,2002-08-30
00-0038555,T.Bigsby,RB,JAX,2024,23.01,15,0,0,0.0,0,0.0,168,766.0,7,12,7,54.0,0,129.0,820.0,2001-08-30
00-0038555,T.Bigsby,RB,JAX,2024,22.01,15,0,0,0.0,0,0.0,168,766.0,7,12,7,54.0,0,129.0,820.0,2002-08-30
00-0035551,T.Brooks-James,RB,PIT,2019,24.74,3,0,0,0.0,0,0.0,8,7.0,0,0,0,0.0,0,0.70000005,7.0,1994-12-06
00-0035551,T.Brooks-James,RB,ATL,2020,25.74,1,0,0,0.0,0,0.0,3,4.0,0,0,0,0.0,0,0.4,4.0,1994-12-06
00-0034164,T.Cannon,RB,CAR,2020,26.11,5,0,0,0.0,0,0.0,10,33.0,0,3,3,16.0,0,7.9,49.0,1994-07-23
00-0034164,T.Cannon,RB,BAL,2021,27.11,2,0,0,0.0,0,0.0,3,4.0,0,0,0,0.0,0,0.4,4.0,1994-07-23
00-0032540,T.Carson,RB,DET,2019,26.86,2,0,0,0.0,0,0.0,18,48.0,0,4,4,18.0,0,10.6,66.0,1992-10-24
00-0037276,T.Chandler,RB,MIN,2022,24.3,1,0,0,0.0,0,0.0,6,20.0,0,0,0,0.0,0,2.0,20.0,1998-05-12
00-0037276,T.Chandler,RB,MIN,2023,25.3,13,0,0,0.0,0,0.0,102,461.0,3,25,21,159.0,0,101.0,620.0,1998-05-12
00-0037276,T.Chandler,RB,MIN,2024,26.3,10,0,0,0.0,0,0.0,56,182.0,0,6,6,42.0,0,28.4,224.0,1998-05-12
00-0033556,T.Cohen,RB,CHI,2019,24.1,16,0,0,0.0,0,0.0,64,213.0,0,104,79,456.0,3,163.9,669.0,1995-07-26
00-0033556,T.Cohen,RB,CHI,2020,25.1,3,0,0,0.0,0,0.0,14,74.0,0,9,6,41.0,0,17.5,115.0,1995-07-26
00-0032058,T.Coleman,RB,SF,2019,26.38,17,0,0,0.0,0,0.0,170,698.0,8,31,22,183.0,1,164.09999,881.0,1993-04-16
00-0032058,T.Coleman,RB,SF,2020,27.38,6,0,0,0.0,0,0.0,28,53.0,0,5,4,34.0,0,12.7,87.0,1993-04-16
00-0032058,T.Coleman,RB,NYJ,2021,28.38,11,0,0,0.0,0,0.0,84,356.0,0,16,11,49.0,0,51.5,405.0,1993-04-16
00-0032058,T.Coleman,RB,SF,2022,29.38,2,0,0,0.0,0,0.0,12,26.0,1,3,3,44.0,1,22.0,70.0,1993-04-16
00-0037827,T.Davis-Price,RB,SF,2022,21.86,5,0,0,0.0,0,0.0,34,99.0,0,2,0,0.0,0,9.9,99.0,2000-10-23
00-0037827,T.Davis-Price,RB,SF,2023,22.86,1,0,0,0.0,0,0.0,6,21.0,0,0,0,0.0,0,2.1,21.0,2000-10-23
00-0037827,T.Davis-Price,RB,PHI,2024,23.86,1,0,0,0.0,0,0.0,3,7.0,0,0,0,0.0,0,0.7,7.0,2000-10-23
00-0037087,T.Ebner,RB,CHI,2022,23.67,7,0,0,0.0,0,0.0,24,54.0,0,8,2,8.0,0,8.200001,62.0,1999-01-02
00-0037087,T.Ebner,RB,CHI,2022,,7,0,0,0.0,0,0.0,24,54.0,0,8,2,8.0,0,8.200001,62.0,
00-0033838,T.Edmunds,RB,PIT,2019,24.67,6,0,0,0.0,0,0.0,22,92.0,0,7,6,48.0,0,20.0,140.0,1994-12-30
00-0032404,T.Ervin,RB,GB,2019,25.9,4,0,0,0.0,0,0.0,3,35.0,0,5,3,18.0,0,8.3,53.0,1993-10-07
00-0032404,T.Ervin,RB,GB,2020,26.9,7,0,0,0.0,0,0.0,13,67.0,0,15,11,84.0,0,26.099998,151.0,1993-10-07
00-0036973,T.Etienne,RB,JAX,2022,23.6,19,0,0,0.0,0,0.0,250,1296.0,6,49,39,346.0,0,233.2,1642.0,1999-01-26
00-0036973,T.Etienne,RB,JAX,2023,24.6,17,0,0,0.0,0,0.0,267,1008.0,11,73,58,476.0,1,282.4,1484.0,1999-01-26
00-0036973,T.Etienne,RB,JAX,2024,25.6,15,0,0,0.0,0,0.0,150,558.0,2,52,39,254.0,0,130.2,812.0,1999-01-26
00-0037120,T.Goodson,RB,IND,2023,22.81,6,0,0,0.0,0,0.0,13,87.0,0,9,6,34.0,0,18.099998,121.0,2000-11-10
00-0037120,T.Goodson,RB,IND,2024,23.81,9,0,0,0.0,0,0.0,32,153.0,1,15,11,61.0,1,44.4,214.0,2000-11-10
00-0032241,T.Gurley,RB,LA,2019,25.08,15,0,0,0.0,0,0.0,223,857.0,12,49,31,207.0,2,219.4,1064.0,1994-08-03
00-0032241,T.Gurley,RB,ATL,2020,26.08,15,0,0,0.0,0,0.0,195,678.0,9,35,25,164.0,0,163.2,842.0,1994-08-03
00-0035594,T.Homer,RB,SEA,2019,21.07,6,0,0,0.0,0,0.0,32,139.0,0,17,14,88.0,0,36.7,227.0,1998-08-07
00-0035594,T.Homer,RB,SEA,2020,22.07,9,0,0,0.0,0,0.0,25,88.0,0,10,9,90.0,1,32.8,178.0,1998-08-07
00-0035594,T.Homer,RB,SEA,2021,23.07,12,0,0,0.0,0,0.0,21,177.0,1,20,16,161.0,0,61.8,338.0,1998-08-07
00-0035594,T.Homer,RB,SEA,2022,24.07,8,0,0,0.0,0,0.0,19,74.0,0,18,16,157.0,1,43.1,231.0,1998-08-07
00-0035594,T.Homer,RB,CHI,2023,25.07,1,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,0.0,1998-08-07
00-0035594,T.Homer,RB,CHI,2024,26.07,4,0,0,0.0,0,0.0,6,23.0,0,3,3,11.0,0,6.3999996,34.0,1998-08-07
00-0039757,T.Jennings,RB,NE,2024,23.66,2,0,0,0.0,0,0.0,13,33.0,0,1,0,0.0,0,3.3,33.0,2001-01-03
00-0035537,T.Johnson,RB,DET,2019,21.96,15,0,0,0.0,0,0.0,63,273.0,0,31,24,109.0,0,60.2,382.0,1997-09-17
00-0035537,T.Johnson,RB,NYJ,2020,22.96,10,0,0,0.0,0,0.0,54,254.0,1,21,16,99.0,1,63.300003,353.0,1997-09-17
00-0035537,T.Johnson,RB,NYJ,2021,23.96,15,0,0,0.0,0,0.0,61,238.0,2,55,34,372.0,2,117.0,610.0,1997-09-17
00-0035537,T.Johnson,RB,NYJ,2022,24.96,10,0,0,0.0,0,0.0,30,160.0,1,24,12,88.0,0,42.8,248.0,1997-09-17
00-0035537,T.Johnson,RB,BUF,2023,25.96,9,0,0,0.0,0,0.0,45,198.0,0,10,8,76.0,1,41.4,274.0,1997-09-17
00-0035537,T.Johnson,RB,BUF,2024,26.96,20,0,0,0.0,0,0.0,61,307.0,1,29,22,318.0,4,114.5,625.0,1997-09-17
00-0028063,T.Jones,RB,HOU,2019,31.1,3,0,0,0.0,0,0.0,9,40.0,0,3,3,57.0,0,12.700001,97.0,1988-07-26
00-0028063,T.Jones,RB,BUF,2020,32.1,2,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0,0.0,1988-07-26
00-0035860,T.Jones,RB,NO,2020,22.77,1,0,0,0.0,0,0.0,3,13.0,0,0,0,0.0,0,1.3,13.0,1997-11-24
00-0035860,T.Jones,RB,NO,2021,23.77,10,0,0,0.0,0,0.0,54,142.0,0,8,5,29.0,0,22.1,171.0,1997-11-24
00-0035860,T.Jones,RB,SEA,2022,24.77,3,0,0,0.0,0,0.0,10,24.0,0,8,5,30.0,0,10.4,54.0,1997-11-24
00-0035860,T.Jones,RB,ARI,2023,25.77,6,0,0,0.0,0,0.0,26,95.0,2,10,7,37.0,0,32.2,132.0,1997-11-24
00-0035860,T.Jones,RB,ARI,2024,26.77,1,0,0,0.0,0,0.0,4,55.0,1,0,0,0.0,0,11.5,55.0,1997-11-24
00-0033789,T.Logan,RB,TB,2019,25.0,5,0,0,0.0,0,0.0,3,10.0,0,3,2,13.0,0,4.3,23.0,1994-09-03
00-0037450,T.McAllister,RB,LV,2024,26.4,1,0,0,0.0,0,0.0,2,11.0,0,0,0,0.0,0,1.1,11.0,1998-04-07
00-0035261,T.Pollard,RB,DAL,2019,22.34,14,0,0,0.0,0,0.0,86,455.0,2,20,15,107.0,1,89.2,562.0,1997-04-30
00-0035261,T.Pollard,RB,DAL,2020,23.34,16,0,0,0.0,0,0.0,101,435.0,4,40,28,193.0,1,120.8,628.0,1997-04-30
00-0035261,T.Pollard,RB,DAL,2021,24.34,16,0,0,0.0,0,0.0,134,733.0,2,48,41,349.0,0,167.2,1082.0,1997-04-30
00-0035261,T.Pollard,RB,DAL,2022,25.34,18,0,0,0.0,0,0.0,214,1106.0,9,61,44,394.0,3,266.0,1500.0,1997-04-30
00-0035261,T.Pollard,RB,DAL,2023,26.34,18,0,0,0.0,0,0.0,267,1061.0,7,76,62,340.0,0,244.1,1401.0,1997-04-30
00-0035261,T.Pollard,RB,TEN,2024,27.34,16,0,0,0.0,0,0.0,260,1079.0,5,57,41,238.0,0,200.7,1317.0,1997-04-30
00-0033164,T.Pope,RB,LAC,2019,25.76,2,0,0,0.0,0,0.0,10,20.0,0,3,2,14.0,1,11.4,34.0,1993-11-29
00-0033164,T.Pope,RB,LAC,2020,26.76,4,0,0,0.0,0,0.0,15,76.0,0,10,8,42.0,0,19.800001,118.0,1993-11-29
00-0036523,T.Ragas,RB,LV,2021,24.82,1,0,0,0.0,0,0.0,1,9.0,0,2,2,6.0,0,3.5,15.0,1996-11-07
00-0030107,T.Riddick,RB,LV,2020,29.33,4,0,0,0.0,0,0.0,6,14.0,0,6,5,43.0,0,10.7,57.0,1991-05-04
00-0036984,T.Sermon,RB,SF,2021,22.59,5,0,0,0.0,0,0.0,41,167.0,1,4,3,26.0,0,28.3,193.0,1999-01-30
00-0036984,T.Sermon,RB,PHI,2022,23.59,1,0,0,0.0,0,0.0,2,19.0,0,0,0,0.0,0,1.9,19.0,1999-01-30
00-0036984,T.Sermon,RB,IND,2023,24.59,8,0,0,0.0,0,0.0,35,160.0,0,6,3,13.0,0,20.300001,173.0,1999-01-30
00-0036984,T.Sermon,RB,IND,2024,25.59,14,0,0,0.0,0,0.0,56,159.0,2,19,16,99.0,0,53.8,258.0,1999-01-30
00-0039032,T.Spears,RB,TEN,2023,22.21,17,0,0,0.0,0,0.0,100,453.0,2,70,52,385.0,1,153.8,838.0,2001-06-15
00-0039032,T.Spears,RB,TEN,2024,23.21,12,0,0,0.0,0,0.0,84,312.0,4,35,30,224.0,1,113.6,536.0,2001-06-15
00-0039384,T.Tracy,RB,NYG,2024,24.77,17,0,0,0.0,0,0.0,192,839.0,5,53,38,284.0,1,182.3,1123.0,1999-11-23
00-0035291,T.Williams,RB,CIN,2020,22.87,6,0,0,0.0,0,0.0,26,157.0,0,5,5,30.0,0,21.7,187.0,1997-10-18
00-0035291,T.Williams,RB,CIN,2021,23.87,2,0,0,0.0,0,0.0,15,51.0,0,2,1,4.0,0,6.5,55.0,1997-10-18
00-0036457,T.Williams,RB,BAL,2021,24.99,7,0,0,0.0,0,0.0,35,185.0,1,12,9,84.0,0,41.9,269.0,1996-09-04
00-0036457,T.Williams,RB,BAL,2021,,7,0,0,0.0,0,0.0,35,185.0,1,12,9,84.0,0,41.9,269.0,
00-0035291,T.Williams,RB,CIN,2022,24.87,4,0,0,0.0,0,0.0,6,30.0,0,3,2,30.0,0,7.9999995,60.0,1997-10-18
00-0036457,T.Williams,RB,ARI,2022,25.99,1,0,0,0.0,0,0.0,0,0.0,0,1,1,5.0,0,1.5,5.0,1996-09-04
